1 aprile,https://www.google.com/search?q=%22paura%22+covid+coronavirus&safe=active&biw=1636&bih=840&sxsrf=ALeKk02GfGyt6J2O2C16qAgaIQHUaTO2tw%3A1587473771795&source=lnt&tbs=cdr%3A1%2Ccd_min%3A4%2F1%2F2020%2Ccd_max%3A4%2F1%2F2020&tbm=nws
2 aprile,https://www.google.com/search?q=%22paura%22+covid+coronavirus&safe=active&biw=1636&bih=840&sxsrf=ALeKk02wW4r1x6m6PdYzB01nyxRt-FejEg%3A1587473781045&source=lnt&tbs=cdr%3A1%2Ccd_min%3A4%2F2%2F2020%2Ccd_max%3A4%2F2%2F2020&tbm=nws
3 aprile,https://www.google.com/search?q=%22paura%22+covid+coronavirus&safe=active&biw=1636&bih=840&sxsrf=ALeKk00PzBT0NbF4t_SHmAV_QEgft8feog%3A1587473807966&source=lnt&tbs=cdr%3A1%2Ccd_min%3A4%2F3%2F2020%2Ccd_max%3A4%2F3%2F2020&tbm=nws
4 aprile,https://www.google.com/search?q=%22paura%22+covid+coronavirus&safe=active&biw=1636&bih=840&sxsrf=ALeKk00K2wgJU8fe03Vao6TsLMyeLZgZBA%3A1587473821121&source=lnt&tbs=cdr%3A1%2Ccd_min%3A4%2F4%2F2020%2Ccd_max%3A4%2F4%2F2020&tbm=nws
5 aprile,https://www.google.com/search?q=%22paura%22+covid+coronavirus&safe=active&biw=1636&bih=840&sxsrf=ALeKk00jzFRaBzBNVBnGcvVontIEb6XP0Q%3A1587473843212&source=lnt&tbs=cdr%3A1%2Ccd_min%3A4%2F5%2F2020%2Ccd_max%3A4%2F5%2F2020&tbm=nws
